,x,y,z,x+dif,y+dif,z+dif,xdif,ydif,zdif
633,166.615653468,-3179.21605814,0,78.1732962498,-3155.12668591,-87.8195040329,-88.4423572182095,24.0893722281241,-87.8195040329279
634,219.493259176,-3138.89984507,0,196.293174253,-3103.54983168,-70.1349578906,-23.2000849226267,35.3500133871581,-70.1349578905552
635,271.093127742,-3098.60862901,0,251.815536086,-3043.8757138,-10.0978783741,-19.2775916561371,54.7329152112034,-10.0978783740637
636,321.445720713,-3058.35173912,0,365.952930427,-3049.20011327,39.6266426899,44.5072097137203,9.15162584868851,39.6266426899169
637,370.580725051,-3018.13780434,0,283.36130257,-2930.78983918,56.9443922288,-87.2194224804793,87.347965161863,56.9443922288076
638,418.527063077,-2977.97479261,0,385.820663848,-3056.41691325,67.2031386304,-32.7063992281842,-78.4421206346253,67.2031386303748
639,465.312903298,-2937.87004799,0,552.661377075,-2875.97606195,-18.1914369138,87.3484737771766,61.8939860462072,-18.1914369137635
640,510.965671967,-2897.83032588,0,547.841858304,-2977.2763735,-62.4214480958,36.8761863367139,-79.4460476235002,-62.421448095801
641,555.512065266,-2857.86182629,0,630.817522504,-2820.16598803,-77.2002643798,75.3054572377313,37.6958382589677,-77.2002643797829
642,598.978062009,-2817.97022545,0,549.107002982,-2819.34585486,46.5034116157,-49.8710590268275,-1.37562941505639,46.5034116156722
643,641.388936758,-2778.1607056,0,689.828214057,-2870.17291992,69.2132249888,48.4392772989314,-92.0122143193546,69.2132249887652
644,682.769273282,-2738.43798328,0,612.710537388,-2811.89235168,5.21353237277,-70.0587358942815,-73.4543683960763,5.21353237276701
645,723.142978263,-2698.80633601,0,790.31022283,-2618.01573036,87.7054374731,67.1672445666022,80.7906056544815,87.7054374730761
646,762.533295194,-2659.26962757,0,773.250551827,-2582.44147302,-93.4871766953,10.7172566332858,76.8281545515573,-93.4871766952673
647,800.962818399,-2619.83133187,0,709.626722229,-2645.0246629,-22.34105336,-91.336096169982,-25.1933310279218,-22.3410533599585
648,838.453507121,-2580.49455555,0,886.970384672,-2667.04157216,-84.7479567087,48.5168775515235,-86.5470166087321,-84.7479567086659
649,875.026699631,-2541.26205933,0,796.719482145,-2518.07517448,80.5219333883,-78.3072174864431,23.1868848474812,80.5219333883028
650,910.703127313,-2502.13627812,0,852.795161809,-2600.6501097,52.240090251,-57.9079655040482,-98.5138315797903,52.2400902510139
651,945.502928681,-2463.11934014,0,981.427165497,-2545.20536694,-9.78698792486,35.9242368167238,-82.0860268010732,-9.78698792485643
652,979.445663301,-2424.21308487,0,965.442125081,-2356.90414799,-92.2285138178,-14.0035382201874,67.3089368786289,-92.2285138177835
653,1012.55032559,-2385.41908006,0,985.680650328,-2443.20625812,-13.9686306567,-26.8696752636298,-57.7871780617273,-13.9686306566598
654,1044.83535846,-2346.73863777,0,992.129070643,-2297.51150804,39.7907337839,-52.7062878157251,49.2271297342933,39.7907337838566
655,1076.31866676,-2308.17282954,0,1156.54725716,-2279.89456696,76.9168297853,80.2285903972077,28.2782625826658,76.9168297853359
656,1107.01763058,-2269.72250068,0,1088.78509774,-2364.43474719,53.6367010018,-18.2325328454082,-94.7122465106898,53.6367010018292
657,1136.94911828,-2231.38828375,0,1142.51490868,-2247.68738021,83.692807049,5.56579040624779,-16.2990964567376,83.692807048971
658,1166.12949931,-2193.17061137,0,1258.43291297,-2118.32437744,59.5026528643,92.3034136667575,74.8462339240132,59.5026528642643
659,1194.57465682,-2155.06972814,0,1292.71953215,-2105.17256926,4.80489665199,98.1448753242051,49.8971588819763,4.8048966519948
660,1222.3,-2117.08570209,0,1258.48751634,-2162.08453434,63.8549587343,36.1875163426687,-44.9988322514383,63.8549587342566
661,1249.32047612,-2079.21843529,0,1151.3908446,-2081.34324966,89.2239269327,-97.9296315214076,-2.12481436811763,89.223926932744
662,1275.65058239,-2041.46767399,0,1211.31876517,-2010.03155077,-45.8122291384,-64.3318172200741,31.4361232174027,-45.8122291383531
663,1301.30437746,-2003.83301812,0,1349.92339394,-1989.0302042,-50.1113274026,48.6190164764614,14.8028139116751,-50.1113274025916
664,1326.29549275,-1966.31393026,0,1244.50056864,-1987.8440677,-24.7461277619,-81.7949241081883,-21.5301374385507,-24.7461277619468
665,1350.63714336,-1928.90974413,0,1302.7026327,-1994.62757403,-77.6614093669,-47.9345106621362,-65.7178299021709,-77.6614093668642
666,1374.34213888,-1891.6196725,0,1323.45567757,-1900.36190786,63.5121756966,-50.8864613102938,-8.74223535773749,63.512175696551
667,1397.42289375,-1854.44281476,0,1494.15154797,-1943.29440016,22.9385957488,96.7286542180062,-88.8515853956001,22.9385957487962
668,1419.89143745,-1817.37816399,0,1446.57438244,-1826.76251423,79.2258415669,26.6829449845067,-9.38435023436193,79.225841566871
669,1441.75942441,-1780.42461361,0,1361.81538067,-1710.22304029,2.51579771628,-79.9440437351969,70.2015733183214,2.51579771627837
670,1463.03814354,-1743.58096367,0,1455.41957002,-1768.53831766,6.40720053905,-7.61857352066353,-24.9573539901703,6.40720053905372
671,1483.73852765,-1706.84592679,0,1385.71126746,-1615.13661739,-79.3252620706,-98.0272601963319,91.7093093982558,-79.3252620705834
672,1503.87116244,-1670.2181337,0,1602.58047679,-1752.59624091,-81.7148439357,98.7093143512766,-82.3781072084288,-81.7148439357068
673,1523.44629532,-1633.69613851,0,1586.8274405,-1680.12808319,44.7483527918,63.3811451777302,-46.4319446778123,44.7483527917604
674,1542.47384394,-1597.27842363,0,1458.79353184,-1566.58240166,-76.1956028555,-83.6803121008026,30.6960219647714,-76.1956028555471
675,1560.96340442,-1560.96340442,0,1561.16298161,-1637.62264801,-59.4468727512,0.199577185655471,-76.6592435888177,-59.4468727512484
676,1578.92425941,-1524.74943359,0,1632.74032816,-1622.50476993,-55.2638184067,53.8160687484827,-97.7553363397339,-55.263818406717
677,1596.36538579,-1488.63480524,0,1541.47367187,-1392.5574744,90.7006309998,-54.8917139209129,96.077330842387,90.7006309998183
678,1613.2954622,-1452.61775881,0,1689.62577784,-1516.74956206,47.967126666,76.3303156370557,-64.1318032478128,47.9671266659512
679,1629.72287627,-1416.69648266,0,1693.45642965,-1441.05252354,67.9322615331,63.7335533833742,-24.3560408881262,67.9322615331184
680,1645.65573166,-1380.86911748,0,1649.96092412,-1475.80395719,99.0901306508,4.30519245709901,-94.9348397062726,99.0901306507751
681,1661.10185483,-1345.13375955,0,1646.48657996,-1263.39018783,49.7640524567,-14.615274864813,81.7435717167741,49.7640524566763
682,1676.06880157,-1309.4884637,0,1604.23505064,-1344.0187264,49.8164522263,-71.8337509261108,-34.5302626948572,49.816452226336
683,1690.56386333,-1273.93124617,0,1753.82151518,-1244.86419961,27.7725847462,63.25765184731,29.0670465569627,27.7725847461824
684,1704.59407332,-1238.46008726,0,1611.45588682,-1198.88776105,52.3542260979,-93.1381865068943,39.5723262016126,52.3542260979235
685,1718.16621238,-1203.0729338,0,1660.86931426,-1229.44167762,20.4250008185,-57.2968981156716,-26.3687438171742,20.4250008184925
686,1731.2868146,-1167.76770155,0,1696.53015058,-1133.25268774,-25.8953694833,-34.7566640201921,34.5150138045495,-25.8953694832869
687,1743.96217285,-1132.5422773,0,1743.64569984,-1149.56806315,-88.0387370476,-0.316473013504066,-17.0257858491447,-88.0387370475745
688,1756.19834397,-1097.39452102,0,1787.64150508,-1092.87873607,-51.0493524453,31.4431611128861,4.51578495286213,-51.04935244533
689,1768.0011538,-1062.32226771,0,1764.78993205,-1100.66655623,76.3226691973,-3.21122175238064,-38.3442885154853,76.3226691972895
690,1779.37620209,-1027.32332927,0,1697.38334703,-1079.37506608,-10.5954874221,-81.9928550595764,-52.0517368111609,-10.5954874221218
691,1790.3288671,-992.395496111,0,1829.54913915,-1025.82243468,3.60924342349,39.2202720495766,-33.4269385723169,3.60924342349296
692,1800.86431008,-957.53653881,0,1748.82595083,-869.363290762,-7.06399405272,-52.0383592494822,88.1732480482818,-7.06399405272047
693,1810.98747954,-922.744209543,0,1793.57889617,-923.66607808,-15.9218692509,-17.4085833725613,-0.921868537050031,-15.9218692509355
694,1820.7031154,-888.016243483,0,1744.32589856,-977.332764355,-21.9098808408,-76.377216839138,-89.316520871808,-21.909880840778
695,1830.01575283,-853.350360087,0,1920.99499567,-819.171371627,-88.7809493977,90.9792428443358,34.1789884604486,-88.7809493977158
696,1838.92972605,-818.744264306,0,1775.279689,-905.775240595,14.1263385091,-63.650037056161,-87.030976288679,14.126338509059
697,1847.44917193,-784.19564771,0,1915.83291937,-816.25936362,82.309382641,68.383747443432,-32.0637159098853,82.3093826409576
698,1855.57803331,-749.702189543,0,1949.9418195,-782.937000488,-56.0083364977,94.3637861838615,-33.2348109452849,-56.0083364976943
699,1863.32006236,-715.261557702,0,1774.87073185,-658.754625302,-4.41655911954,-88.4493305152763,56.5069323992309,-4.41655911954067
700,1870.67882358,-680.871409655,0,1903.69651748,-669.962528867,-11.9949218171,33.0176939017072,10.9088807879361,-11.9949218170823
701,1877.65769675,-646.529393297,0,1887.63949941,-564.040021319,-34.7831561179,9.98180266040146,82.4893719782542,-34.7831561179177
702,1884.25987973,-612.233147747,0,1871.78325915,-611.32554838,-98.878584938,-12.476620581701,0.90759936635547,-98.8785849379997
703,1890.48839106,-577.980304087,0,1843.36565381,-559.629312066,-7.13055775046,-47.1227372490034,18.3509920213458,-7.13055775045784
704,1896.3460724,-543.768486063,0,1870.25389577,-454.249112214,43.5978612701,-26.092176632489,89.519373848959,43.5978612701058
705,1901.83559093,-509.595310727,0,1809.13763145,-489.462538824,83.7930817913,-92.697959479564,20.1327719027137,83.7930817913465
706,1906.95944146,-475.458389041,0,1849.89514719,-403.362241578,11.6277882972,-57.0642942641864,72.09614746319,11.6277882971645
707,1911.71994847,-441.355326443,0,1861.5650693,-351.237716341,78.6823316158,-50.154879171173,90.1176101018023,78.6823316158169
708,1916.11926807,-407.283723371,0,2001.475213,-393.859287811,13.7476543341,85.355944928827,13.4244355596411,13.7476543341209
709,1920.15938967,-373.241175758,0,1858.57174085,-303.182961114,82.2492591278,-61.5876488199644,70.058214643602,82.2492591278271
710,1923.84213765,-339.225275492,0,1843.13344819,-399.296822765,-38.4268763928,-80.7086894660958,-60.0715472729388,-38.4268763928475
711,1927.16917285,-305.233610853,0,1878.57473868,-387.580010591,-98.8007857968,-48.5944341700268,-82.3463997386412,-98.8007857967687
712,1930.14199387,-271.263766913,0,1998.14124582,-259.856345897,18.2746730741,67.9992519455138,11.4074210156681,18.2746730741196
713,1932.76193835,-237.31332593,0,1936.31181386,-144.116763055,-90.1575264895,3.54987551820642,93.1965628743957,-90.1575264895479
714,1935.03018399,-203.379867704,0,1878.23560931,-118.190444254,-24.9679902559,-56.7945746798077,85.1894234502417,-24.967990255896
715,1936.94774957,-169.460969929,0,2008.48918314,-137.799485421,-69.2321458361,71.5414335703042,31.6614845080375,-69.2321458361087
716,1938.51549572,-135.554208519,0,1911.67611369,-230.09671498,16.1954367312,-26.8393820384029,-94.5425064605697,16.1954367311552
717,1939.73412567,-101.657157926,0,1984.70962663,-71.505394008,-27.5439310715,44.975500964525,30.15176391784,-27.5439310715251
718,1940.60418575,-67.7673914454,0,1886.04635269,-161.010434503,26.6118301047,-54.5578330609728,-93.2430430572652,26.6118301046554
719,1941.12606592,-33.8824815145,0,1928.21287354,-72.6324031116,-62.9399923106,-12.9131923841042,-38.7499215971221,-62.9399923106081
720,1941.3,0,0,1908.98561829,-33.1419162848,-94.1020728723,-32.3143817107249,-33.1419162847838,-94.1020728722502
721,1941.12606592,33.8824815145,0,1934.36844266,-25.1197615913,14.1841377852,-6.75762326155027,-59.0022431057403,14.1841377851811
722,1940.60418575,67.7673914454,0,2037.61532425,-13.974911615,16.3841478211,97.0111384919028,-81.7423030604878,16.3841478211001
723,1939.73412567,101.657157926,0,1999.34891974,41.1967998293,28.6179894135,59.6147940701263,-60.4603580964684,28.6179894135187
724,1938.51549572,135.554208519,0,1925.22076292,60.113674809,-36.019178277,-13.2947328075585,-75.4405337100455,-36.0191782769731
725,1936.94774957,169.460969929,0,1962.16199106,123.020420387,-34.6233945937,25.2142414952088,-46.4405495424175,-34.6233945936929
726,1935.03018399,203.379867704,0,2033.52588831,192.907922458,92.6306208015,98.4957043244132,-10.4719452457933,92.6306208014627
727,1932.76193835,237.31332593,0,1897.98286762,336.086505047,21.0047072235,-34.7790707267497,98.7731791174005,21.0047072235325
728,1930.14199387,271.263766913,0,2021.64034037,219.710360983,-9.60771441007,91.4983464949401,-51.5534059301836,-9.60771441007189
729,1927.16917285,305.233610853,0,1882.81661265,304.886935295,7.65115586932,-44.3525602004793,-0.346675557682147,7.65115586931742
730,1923.84213765,339.225275492,0,1994.32720873,412.261438214,81.6906365042,70.485071075353,73.0361627211438,81.6906365041707
731,1920.15938967,373.241175758,0,1968.81567413,394.573593305,-79.8378982368,48.6562844582439,21.3324175470082,-79.8378982368178
732,1916.11926807,407.283723371,0,1957.10865534,339.988904145,35.2343133697,40.9893872741061,-67.2948192252916,35.2343133696547
733,1911.71994847,441.355326443,0,1915.92698628,363.138150274,82.6674582009,4.20703780714345,-78.2171761682019,82.6674582009015
734,1906.95944146,475.458389041,0,1965.27626838,417.448305239,-97.1047621159,58.3168269197464,-58.0100838022144,-97.1047621158929
735,1901.83559093,509.595310727,0,1860.51970666,425.142584028,16.5977381085,-41.3158842762088,-84.4527266990727,16.597738108493
736,1896.3460724,543.768486063,0,1957.82004304,547.991651732,79.4934610903,61.4739706402382,4.22316566895935,79.4934610902539
737,1890.48839106,577.980304087,0,1831.60732312,661.152483803,-52.9374356627,-58.881067934878,83.1721797164516,-52.937435662712
738,1884.25987973,612.233147747,0,1864.53613336,630.767146788,23.8894045715,-19.7237463728498,18.533999040847,23.8894045715175
739,1877.65769675,646.529393297,0,1817.74562766,662.670912635,92.5256395181,-59.9120690933416,16.1415193376247,92.525639518113
740,1870.67882358,680.871409655,0,1856.90222568,647.777531989,35.2246688139,-13.7765979028339,-33.0938776656536,35.2246688139238
741,1863.32006236,715.261557702,0,1879.52439028,747.305252219,-53.9345945721,16.2043279165731,32.0436945175831,-53.9345945720758
742,1855.57803331,749.702189543,0,1945.83732771,765.101249464,-21.7527839962,90.2592943991312,15.3990599211744,-21.7527839961753
743,1847.44917193,784.19564771,0,1896.96568579,737.709080947,-18.935917023,49.5165138634512,-46.4865667635776,-18.9359170229726
744,1838.92972605,818.744264306,0,1862.30678383,719.451972156,68.9449084764,23.3770577804737,-99.2922921495264,68.9449084764295
745,1830.01575283,853.350360087,0,1881.59529193,827.465408035,38.7344141651,51.5795391064496,-25.8849520517321,38.7344141650961
746,1820.7031154,888.016243483,0,1784.74033359,836.144435965,-98.5711223829,-35.9627818048986,-51.8718075183399,-98.5711223829466
747,1810.98747954,922.744209543,0,1824.43710662,865.685654815,-7.35930179418,13.4496270765028,-57.0585547285329,-7.35930179417599
748,1800.86431008,957.53653881,0,1844.59106456,1042.80978722,15.4299301852,43.7267544850076,85.2732484069917,15.4299301852437
749,1790.3288671,992.395496111,0,1863.86191218,919.344147552,-84.1637456251,73.5330450828593,-73.051348558766,-84.1637456251278
750,1779.37620209,1027.32332927,0,1837.47819084,976.396284079,93.6038019152,58.1019887480513,-50.9270451886153,93.6038019152266
751,1768.0011538,1062.32226771,0,1715.95890215,1107.33036443,77.085266736,-52.0422516490384,45.0080967130643,77.0852667359631
752,1756.19834397,1097.39452102,0,1782.51325654,1006.40818583,20.8353402141,26.3149125711907,-90.9863351867547,20.8353402140719
753,1743.96217285,1132.5422773,0,1768.21474453,1169.48533245,-2.37199199218,24.2525716747755,36.9430551481748,-2.37199199217861
754,1731.2868146,1167.76770155,0,1775.45788617,1088.88794879,-36.1076778162,44.1710715713493,-78.8797527554711,-36.1076778162261
755,1718.16621238,1203.0729338,0,1719.36390245,1246.87881647,26.8143307138,1.19769007597839,43.8058826660547,26.8143307138412
756,1704.59407332,1238.46008726,0,1732.46903745,1215.8035193,-89.3387123297,27.8749641249354,-22.656567959781,-89.3387123296909
757,1690.56386333,1273.93124617,0,1790.53563397,1322.96067497,-7.0342600572,99.9717706385195,49.0294287949028,-7.03426005719953
758,1676.06880157,1309.4884637,0,1705.80719674,1339.72775874,16.5460761517,29.7383951731423,30.2392950412387,16.5460761517041
759,1661.10185483,1345.13375955,0,1710.49735638,1307.44821954,-34.1851486947,49.3955015544173,-37.6855400092467,-34.1851486947005
760,1645.65573166,1380.86911748,0,1735.13816408,1291.89844608,-39.049585363,89.4824324212529,-88.970671403664,-39.0495853630073
761,1629.72287627,1416.69648266,0,1611.94641846,1509.96300321,-22.6301891787,-17.7764578074079,93.2665205570253,-22.6301891786685
762,1613.2954622,1452.61775881,0,1705.69828447,1358.58274085,55.772528517,92.4028222737315,-94.0350179595014,55.7725285170479
763,1596.36538579,1488.63480524,0,1645.85851516,1466.88687848,53.4221009617,49.493129368049,-21.7479267578516,53.4221009617257
764,1578.92425941,1524.74943359,0,1566.62828681,1548.82937605,27.9571028476,-12.2959726071307,24.0799424603921,27.9571028476295
765,1560.96340442,1560.96340442,0,1546.14275455,1533.34066712,4.88205201206,-14.8206498697651,-27.6227373033735,4.88205201206213
766,1542.47384394,1597.27842363,0,1474.98208086,1613.92024908,20.0667708859,-67.4917630760585,16.6418254506922,20.0667708859155
767,1523.44629532,1633.69613851,0,1495.83164964,1587.91348125,-96.4439119263,-27.6146456846245,-45.7826572632272,-96.443911926349
768,1503.87116244,1670.2181337,0,1544.75923624,1762.78754697,-77.9512996278,40.8880737950176,92.5694132716222,-77.95129962775
769,1483.73852765,1706.84592679,0,1419.50326475,1617.29280231,24.5781632779,-64.2352629004847,-89.5531244814793,24.5781632778738
770,1463.03814354,1743.58096367,0,1398.38031438,1696.64318004,84.9445866708,-64.6578291676049,-46.9377836345324,84.944586670796
771,1441.75942441,1780.42461361,0,1369.63771451,1780.67953528,11.572767792,-72.1217099029856,0.254921665930169,11.5727677920455
772,1419.89143745,1817.37816399,0,1384.14405781,1895.3149912,-48.8302935071,-35.7473796484388,77.9368272041875,-48.8302935071013
773,1397.42289375,1854.44281476,0,1343.11005959,1790.24998314,-12.312811797,-54.3128341557084,-64.1928316184043,-12.3128117969773
774,1374.34213888,1891.6196725,0,1338.50373102,1794.41676646,0.840278522178,-35.8384078586167,-97.2029060368308,0.840278522177897
775,1350.63714336,1928.90974413,0,1257.80454057,1840.66628843,96.5236592007,-92.832602793661,-88.2434556975868,96.5236592007266
776,1326.29549275,1966.31393026,0,1321.21569101,2017.66545943,70.4060966465,-5.07980174120326,51.3515291719575,70.4060966465255
777,1301.30437746,2003.83301812,0,1209.13992215,1970.52934664,-37.7398454178,-92.16445531187,-33.303671473784,-37.7398454177551
778,1275.65058239,2041.46767399,0,1316.54123369,2067.84260711,91.2127210666,40.8906512984594,26.3749331270578,91.2127210665746
779,1249.32047612,2079.21843529,0,1201.22260003,2094.86654386,-10.1749485686,-48.0978760929011,15.6481085686748,-10.1749485686027
780,1222.3,2117.08570209,0,1255.85219932,2095.59550351,-52.0382954606,33.5521993229622,-21.4901985859302,-52.0382954606201
781,1194.57465682,2155.06972814,0,1116.04466485,2236.46021281,70.5892819378,-78.5299919673419,81.3904846633091,70.5892819377958
782,1166.12949931,2193.17061137,0,1151.04864324,2170.38970864,64.0414542969,-15.0808560632467,-22.7809027315665,64.0414542969363
783,1136.94911828,2231.38828375,0,1205.38950686,2242.08362045,-91.4688037964,68.4403885848146,10.6953366939344,-91.4688037964359
784,1107.01763058,2269.72250068,0,1191.18101666,2253.30358313,51.5702091969,84.1633860742766,-16.4189175497099,51.5702091968929
785,1076.31866676,2308.17282954,0,1101.0699275,2386.75646085,84.098378209,24.7512607378811,78.5836313051625,84.0983782090214
786,1044.83535846,2346.73863777,0,955.468033684,2293.20090475,51.2941744422,-89.3673247750957,-53.5377330284643,51.2941744422383
787,1012.55032559,2385.41908006,0,987.132638762,2318.04859818,47.8751485742,-25.4176868297662,-67.3704818786422,47.8751485742412
788,979.445663301,2424.21308487,0,989.943982133,2409.27945984,-17.3110328844,10.4983188318796,-14.933625036362,-17.3110328844109
789,945.502928681,2463.11934014,0,1004.19848028,2410.88400032,-20.582705297,58.6955516024446,-52.235339820231,-20.5827052970243
790,910.703127313,2502.13627812,0,899.452404348,2424.46104718,37.1805247703,-11.2507229649194,-77.6752309355914,37.1805247702588
791,875.026699631,2541.26205933,0,916.817125041,2496.47809182,38.9840496198,41.7904254097379,-44.783967508991,38.9840496198229
792,838.453507121,2580.49455555,0,855.446260396,2606.22993413,-16.2912330927,16.9927532757399,25.7353785823734,-16.2912330927474
793,800.962818399,2619.83133187,0,801.798165389,2583.88287667,88.5569333867,0.835346990683505,-35.9484551991835,88.5569333866825
794,762.533295194,2659.26962757,0,828.276732865,2602.76958393,-41.5105574552,65.7434376706249,-56.5000436438553,-41.510557455192
795,723.142978263,2698.80633601,0,626.280252225,2690.63530309,58.7415674142,-96.8627260384887,-8.17103292241252,58.7415674141981
796,682.769273282,2738.43798328,0,730.074134394,2673.59100838,30.2138203538,47.3048611121991,-64.8469749010784,30.2138203538037
797,641.388936758,2778.1607056,0,726.955930338,2859.97620168,22.8824112709,85.5669935799804,81.8154960795439,22.8824112708835
798,598.978062009,2817.97022545,0,572.271216826,2853.74256786,49.2932357671,-26.7068451828578,35.7723424152053,49.2932357670611
799,555.512065266,2857.86182629,0,530.452463325,2887.3718468,69.4438125627,-25.0596019409935,29.5100205175484,69.4438125626681
800,510.965671967,2897.83032588,0,536.627402723,2974.90156155,69.1328497237,25.6617307557581,77.0712356795786,69.1328497237384
801,465.312903298,2937.87004799,0,399.003045223,2896.09957677,-15.1929055661,-66.3098580749692,-41.7704712226741,-15.1929055661333
802,418.527063077,2977.97479261,0,490.151821349,2946.91638666,25.4842458355,71.6247582726219,-31.0584059568714,25.4842458355316
803,370.580725051,3018.13780434,0,383.659087529,3055.18911637,25.7249707558,13.0783624784777,37.0513120297794,25.724970755766
804,321.445720713,3058.35173912,0,403.587147288,2989.19643782,67.5692568906,82.1414265745977,-69.1553012996222,67.5692568906448
805,271.093127742,3098.60862901,0,191.922898732,3062.85676355,-85.3135156737,-79.1702290101161,-35.7518654593109,-85.3135156736772
806,219.493259176,3138.89984507,0,124.395347378,3104.2177086,-86.4393632077,-95.0979117977144,-34.682136467553,-86.4393632077142
807,166.615653468,3179.21605814,0,148.552357512,3147.53591861,18.9236033762,-18.0632959555624,-31.6801395306401,18.9236033761945
808,112.429065551,3219.54719748,0,206.129048166,3200.96805977,80.8902957564,93.6999826151502,-18.5791377056728,80.8902957564052
809,56.9014590749,3259.88240714,0,91.222891778,3265.10592091,-15.3471770229,34.3214327030661,5.22351376790793,-15.3471770229456
810,2.02079580651E-13,3300.21,0,61.4306465346,3250.65598731,-15.0910735003,61.4306465345824,-49.5540126925824,-15.091073500326
811,-58.3089482733,3340.51740931,0,-20.6859146946,3349.9022774,-39.7286234927,37.6230335787001,9.3848680865779,-39.72862349268
812,-118.059828018,3380.79113765,0,-88.9725419054,3350.83449812,47.165615509,29.0872861121987,-29.956639533756,47.1656155090497
813,-179.287888307,3421.01670323,0,-181.545431893,3335.11235609,-20.2692040312,-2.25754358658526,-85.9043471432313,-20.269204031248
814,-242.029183904,3461.17858339,0,-208.295518665,3544.47839008,14.1568564873,33.7336652384059,83.2998066867179,14.1568564872888
815,-306.320571631,3501.26015515,0,-281.599134679,3472.38512995,-33.1276894813,24.7214369518247,-28.8750251970256,-33.1276894812938
816,-372.199703916,3541.24363281,0,-321.557563144,3486.39025472,79.0248708758,50.6421407720056,-54.8533780917576,79.0248708757532
817,-439.705019185,3581.11000236,0,-518.705724787,3623.77794192,-97.694865871,-79.0007056020444,42.6679395609513,-97.6948658709918
818,-508.87572874,3620.83895273,0,-517.887859084,3686.40569269,-29.9845069454,-9.01213034435666,65.5667399602195,-29.9845069453524
819,-579.751799722,3660.40880363,0,-596.348736365,3723.04377983,-78.9972560446,-16.596936643021,62.6349761976658,-78.9972560445505
820,-652.373933745,3699.79643004,0,-572.526786551,3731.6109683,-45.9147657876,79.8471471941505,31.8145382576075,-45.9147657875897
821,-726.783540713,3738.97718312,0,-773.204083339,3706.8262387,73.0165292349,-46.4205426250968,-32.1509444176367,73.0165292349312
822,-803.022707349,3777.92480759,0,-839.380043688,3732.39674449,-20.2690251731,-36.3573363396698,-45.5280630962643,-20.2690251730587
823,-881.13415985,3816.6113554,0,-840.159640981,3748.9157896,-57.6067704492,40.974518868756,-67.6955658016389,-57.6067704491514
824,-961.161220121,3855.00709572,0,-972.37367309,3894.4341944,78.0822736633,-11.2124529695232,39.4270986800266,78.0822736633127
825,-1043.14775492,3893.08042115,0,-945.454982406,3812.24712141,25.7209731484,97.6927725115691,-80.8332997435354,25.7209731484388
826,-1127.13811723,3930.79775024,0,-1123.57993016,3906.53710891,72.8364105961,3.55818707103776,-24.2606413279005,72.8364105961001
827,-1213.17707918,3968.12342613,0,-1304.73969242,3883.55677823,-6.12307673582,-91.5626132339862,-84.5666478971005,-6.12307673581935
828,-1301.30975561,4005.01961159,0,-1355.39793071,4075.38294784,72.0859912105,-54.0881751020052,70.3633362479479,72.0859912105347
829,-1391.58151753,4041.44618038,0,-1409.47040569,4140.57564655,-66.7313505279,-17.8888881628967,99.1294661704723,-66.7313505278767
830,-1484.03789459,4077.360605,0,-1402.25912052,4138.86684942,89.244860224,81.7787740674751,61.5062444161768,89.244860224006
831,-1578.72446548,4112.7178412,0,-1574.82930831,4152.01606944,-2.63999747101,3.8951571706142,39.298228244318,-2.63999747101494
832,-1675.68673535,4147.47020911,0,-1588.06076713,4132.25183154,12.8846810542,87.6259682238702,-15.2183775737935,12.8846810542322
833,-1774.9699991,4181.56727164,0,-1832.66653378,4225.87613748,37.8970001331,-57.6965346813007,44.3088658372838,37.8970001330924
834,-1876.61918946,4214.95571015,0,-1924.88300224,4116.76948943,93.5725263642,-48.263812779079,-98.1862207194778,93.5725263642285
835,-1980.67870861,4247.57919792,0,-1908.28359917,4274.89496609,-50.2874102576,72.3951094376503,27.3157681773281,-50.2874102576474
836,-2087.19224204,4279.37827198,0,-2013.45677828,4327.06529216,-62.1743048318,73.7354637608835,47.6870201814525,-62.1743048317708
837,-2196.2025535,4310.29020372,0,-2195.11304835,4304.338785,27.3793484518,1.08950514721593,-5.95141872001773,27.3793484518497
838,-2307.75125942,4340.24886902,0,-2294.71917011,4433.93199196,-61.1459227714,13.0320893046013,93.6831229346166,-61.1459227713962
839,-2421.87858165,4369.18461877,0,-2460.59580916,4281.26386225,-99.5172409372,-38.7172275061057,-87.9207565150171,-99.5172409371953
840,-2538.62307692,4397.0241505,0,-2526.40101174,4303.77833261,0.725982350532,12.222065180608,-93.2458178832582,0.725982350532377
841,-2658.02134159,4423.69038245,0,-2601.08338064,4424.64085152,4.67681867467,56.9379609490668,0.950469061892647,4.67681867467091
842,-2780.10769019,4449.10233106,0,-2833.52847638,4359.17725024,79.9361871141,-53.4207861916187,-89.9250808175401,79.9361871141116
843,-2904.91380635,4473.1749933,0,-2999.97471625,4527.47734046,-24.6207584075,-95.0609098954417,54.3023471530834,-24.6207584074561
844,-3032.4683646,4495.81923561,0,-3024.91253966,4471.52930487,73.6824107553,7.55582494243403,-24.2899307425593,73.6824107552862
845,-3162.79662159,4516.94169086,0,-3203.19318861,4567.01631031,-76.6833966566,-40.3965670193276,50.0746194535296,-76.683396656575
846,-3295.9199755,4536.4446656,0,-3287.17536346,4502.12825219,-89.4863129849,8.74461204702473,-34.3164134110884,-89.486312984944
847,-3431.85549238,4554.22605971,0,-3353.97191911,4568.81983411,8.17156764609,77.8835732665003,14.5937744024601,8.17156764609103
848,-3570.6153982,4570.1793007,0,-3523.45773631,4669.14251791,47.2058428328,47.157661888264,98.9632172065975,47.2058428327779
